Variant,ID,OOD,FGSM,Layer,Threshold,Mini,N-extract,N-train,Random seed,AUROC,AUROC-avg-std,FPR95,FPR95-avg-std,Logfile
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout1,0.4,,7,1,0,65.08,,81.68,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout1,0.4,,7,2,1000,64.34,,82.2,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout1,0.4,,7,3,2000,65.43,64.95±0.45,81.83,81.90±0.22,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout2,0.4,,7,1,0,57.41,,85.98,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout2,0.4,,7,2,1000,56.69,,86.29,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout2,0.4,,7,3,2000,57.68,57.26±0.42,85.76,86.01±0.22,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout3,0.4,,7,1,0,58.89,,85.12,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout3,0.4,,7,2,1000,59.57,,84.89,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.dropout3,0.4,,7,3,2000,59.88,59.45±0.41,84.12,84.71±0.43,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.linear1,0.4,,7,1,0,61.92,,83.41,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.linear1,0.4,,7,2,1000,53.02,,89.77,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.linear1,0.4,,7,3,2000,60.1,58.35±3.84,84.86,86.01±2.72,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.linear2,0.4,,7,1,0,57.18,,86.18,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.linear2,0.4,,7,2,1000,58.1,,85.92,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.linear2,0.4,,7,3,2000,59.32,58.20±0.88,84.8,85.63±0.60,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.norm1,0.4,,7,1,0,59.14,,82.85,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.norm1,0.4,,7,2,1000,58.24,,83.84,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.norm1,0.4,,7,3,2000,60.13,59.17±0.77,82.71,83.13±0.50,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.norm2,0.4,,7,1,0,56.09,,84.84,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.norm2,0.4,,7,2,1000,56.78,,84.6,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.norm2,0.4,,7,3,2000,56.76,56.54±0.32,84.69,84.71±0.10,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.attention_weights,0.4,,7,1,0,55.3,,87.03,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.attention_weights,0.4,,7,2,1000,55.3,,86.52,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.attention_weights,0.4,,7,3,2000,55.12,55.24±0.08,87.17,86.91±0.28,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.output_proj,0.4,,7,1,0,63.2,,82.9,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.output_proj,0.4,,7,2,1000,65.89,,80.41,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.output_proj,0.4,,7,3,2000,65.24,64.78±1.15,80.35,81.22±1.19,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.sampling_offsets,0.4,,7,1,0,57.04,,85.14,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.sampling_offsets,0.4,,7,2,1000,56.95,,84.94,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.sampling_offsets,0.4,,7,3,2000,58.31,57.43±0.62,84.2,84.76±0.40,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.value_proj,0.4,,7,1,0,63.76,,81.28,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.value_proj,0.4,,7,2,1000,63.17,,81.41,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.0.self_attn.value_proj,0.4,,7,3,2000,63.52,63.48±0.24,81.21,81.30±0.08,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout1,0.4,,7,1,0,58.57,,85.52,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout1,0.4,,7,2,1000,59.96,,84.5,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout1,0.4,,7,3,2000,57.5,58.68±1.01,86.48,85.50±0.81,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout2,0.4,,7,1,0,55.04,,86.88,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout2,0.4,,7,2,1000,54.62,,86.95,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout2,0.4,,7,3,2000,55.93,55.20±0.55,86.34,86.72±0.27,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout3,0.4,,7,1,0,51.89,,88.57,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout3,0.4,,7,2,1000,51.98,,88.78,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.dropout3,0.4,,7,3,2000,52.51,52.13±0.27,88.14,88.50±0.27,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.linear1,0.4,,7,1,0,59.81,,83.71,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.linear1,0.4,,7,2,1000,63.64,,79.73,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.linear1,0.4,,7,3,2000,62.03,61.83±1.57,82.28,81.91±1.65,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.linear2,0.4,,7,1,0,51.52,,89.42,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.linear2,0.4,,7,2,1000,52.46,,88.17,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.linear2,0.4,,7,3,2000,52.95,52.31±0.59,88.21,88.60±0.58,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.norm1,0.4,,7,1,0,59.35,,83.11,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.norm1,0.4,,7,2,1000,60.36,,82.54,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.norm1,0.4,,7,3,2000,57.04,58.92±1.39,84.63,83.43±0.88,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.norm2,0.4,,7,1,0,57.25,,84.82,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.norm2,0.4,,7,2,1000,56.81,,84.88,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.norm2,0.4,,7,3,2000,56.21,56.76±0.43,85.39,85.03±0.26,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.attention_weights,0.4,,7,1,0,54.27,,87.29,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.attention_weights,0.4,,7,2,1000,55.79,,86.09,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.attention_weights,0.4,,7,3,2000,57.93,56.00±1.50,83.95,85.78±1.38,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.output_proj,0.4,,7,1,0,58.53,,84.79,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.output_proj,0.4,,7,2,1000,58.64,,85.51,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.output_proj,0.4,,7,3,2000,57.68,58.28±0.43,86.03,85.44±0.51,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.sampling_offsets,0.4,,7,1,0,57.22,,85.51,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.sampling_offsets,0.4,,7,2,1000,57.86,,84.78,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.sampling_offsets,0.4,,7,3,2000,57.05,57.38±0.35,85.43,85.24±0.33,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.value_proj,0.4,,7,1,0,55.58,,85.67,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.value_proj,0.4,,7,2,1000,56.23,,85.27,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.1.self_attn.value_proj,0.4,,7,3,2000,53.54,55.12±1.15,87.07,86.00±0.77,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout1,0.4,,7,1,0,61.92,,81.96,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout1,0.4,,7,2,1000,60.67,,83.36,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout1,0.4,,7,3,2000,59.93,60.84±0.82,84.12,83.15±0.89,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout2,0.4,,7,1,0,57.43,,86.01,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout2,0.4,,7,2,1000,58.08,,85.4,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout2,0.4,,7,3,2000,55.09,56.87±1.28,87.67,86.36±0.96,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout3,0.4,,7,1,0,56.98,,88.07,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout3,0.4,,7,2,1000,53.52,,90.8,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.dropout3,0.4,,7,3,2000,56.13,55.54±1.47,88.35,89.07±1.23,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.linear1,0.4,,7,1,0,59.29,,83.21,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.linear1,0.4,,7,2,1000,61.39,,80.48,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.linear1,0.4,,7,3,2000,58.5,59.73±1.22,83.79,82.49±1.44,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.linear2,0.4,,7,1,0,56.99,,88.49,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.linear2,0.4,,7,2,1000,53.91,,90.88,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.linear2,0.4,,7,3,2000,51.58,54.16±2.22,91.72,90.36±1.37,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.norm1,0.4,,7,1,0,59.94,,81.47,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.norm1,0.4,,7,2,1000,59.08,,82.22,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.norm1,0.4,,7,3,2000,58.98,59.33±0.43,82.39,82.03±0.40,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.norm2,0.4,,7,1,0,60.49,,81.07,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.norm2,0.4,,7,2,1000,60.56,,81.11,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.norm2,0.4,,7,3,2000,59.14,60.06±0.65,82.95,81.71±0.88,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.attention_weights,0.4,,7,1,0,55.1,,85.61,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.attention_weights,0.4,,7,2,1000,55.96,,85.51,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.attention_weights,0.4,,7,3,2000,55.05,55.37±0.42,86.2,85.77±0.30,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.output_proj,0.4,,7,1,0,59.72,,83.65,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.output_proj,0.4,,7,2,1000,60.71,,83.39,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.output_proj,0.4,,7,3,2000,58.99,59.81±0.70,85.22,84.09±0.81,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.sampling_offsets,0.4,,7,1,0,53.6,,87.91,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.sampling_offsets,0.4,,7,2,1000,55.66,,85.02,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.sampling_offsets,0.4,,7,3,2000,59.94,56.40±2.64,82.5,85.14±2.21,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.value_proj,0.4,,7,1,0,57.17,,84.77,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.value_proj,0.4,,7,2,1000,57.19,,84.95,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-1000_layer_features_seperate_extract_7_train_2_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.2.self_attn.value_proj,0.4,,7,3,2000,55.57,56.64±0.76,85.76,85.16±0.43,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-2000_layer_features_seperate_extract_7_train_3_all_encoder_layers.txt
MS_DETR,COCO,OpenImages,8,transformer.encoder.layers.3.dropout1,0.4,,7,1,0,58.64,,81.97,,eval_trainth04_testth01_COCO-MS_DETR-fgsm-8-0_layer_features_seperate_extract_7_train_1_all_encoder_layers.txt
